ts,µ,σ²,qty_next_bar,realised_pnl,unrealised_pnl,equity
1998-10-01 14:35:00,-0.022607131937771953,5.729775721347506e-05,2452,0.0,0.0,100000.0
1998-10-01 14:36:00,-0.022344156309955145,3.606319735647751e-05,2452,0.0,0.0,100000.0
1998-10-01 14:52:00,-0.022641678688949656,5.704619817384654e-05,2452,0.0,0.0,100000.0
1998-10-01 14:57:00,-0.022647752545031402,5.6968469640514975e-05,2452,0.0,0.0,100000.0
1998-10-01 15:48:00,-0.02265868980203486,5.693125766109507e-05,2452,0.0,0.0,100000.0
1998-10-01 15:55:00,-0.022653794386917846,5.6870822436310464e-05,2452,0.0,0.0,100000.0
1998-10-02 09:34:00,-0.022604671082223273,5.702398363217885e-05,2475,0.0,0.0,100000.0
1998-10-02 09:37:00,-0.02261425253284468,5.699970327996573e-05,2475,0.0,0.0,100000.0
1998-10-02 09:48:00,-0.02262496290457222,5.6936246198404794e-05,2475,0.0,0.0,100000.0
1998-10-02 09:50:00,-0.022626433347463608,5.6991356288350504e-05,2475,0.0,0.0,100000.0
1998-10-02 09:59:00,-0.022568764362741925,5.7139003335907345e-05,2498,0.0,0.0,100000.0
1998-10-02 10:00:00,-0.022579625244592352,5.712500694379505e-05,2498,0.0,0.0,100000.0
1998-10-02 10:01:00,-0.02259292392234816,5.708786929818673e-05,2498,0.0,0.0,100000.0
1998-10-02 10:02:00,-0.022601082412035546,5.7074128276342235e-05,2498,0.0,0.0,100000.0
1998-10-02 10:08:00,-0.022532541173912474,5.7291958102817594e-05,2522,0.0,0.0,100000.0
1998-10-02 10:09:00,-0.022546969217539705,5.726540125625755e-05,2522,0.0,0.0,100000.0
1998-10-02 10:10:00,-0.022576502441382793,5.7205841627571284e-05,2522,0.0,0.0,100000.0
1998-10-02 10:11:00,-0.02258766113705723,5.718525205507476e-05,2522,0.0,0.0,100000.0
1998-10-02 10:12:00,-0.022601488966227854,5.714870936085773e-05,2522,0.0,0.0,100000.0
1998-10-02 10:13:00,-0.02265289617658691,5.598785356617032e-05,2522,0.0,0.0,100000.0
1998-10-02 10:21:00,-0.022598533112263702,5.68029907525064e-05,2546,0.0,0.0,100000.0
1998-10-02 10:25:00,-0.02262129357998983,5.569890869592214e-05,2546,0.0,0.0,100000.0
1998-10-02 10:32:00,-0.022689288468590408,5.682971782836202e-05,2546,0.0,0.0,100000.0
1998-10-02 10:35:00,-0.022616163833809513,5.707888572829991e-05,2546,0.0,0.0,100000.0
1998-10-02 10:38:00,-0.022618754358700865,5.717101816072452e-05,2546,0.0,0.0,100000.0
1998-10-02 10:43:00,-0.021773445626370427,4.636251740862693e-05,2570,0.0,0.0,100000.0
1998-10-02 10:44:00,-0.0225472828829784,5.754098943704684e-05,2570,0.0,0.0,100000.0
1998-10-02 10:46:00,-0.022547921913184537,5.7634297867135516e-05,2570,0.0,0.0,100000.0
1998-10-02 10:53:00,-0.022540369843599653,5.768849472372068e-05,2570,0.0,0.0,100000.0
1998-10-02 10:56:00,-0.022533500726722354,5.7822258211088703e-05,2570,0.0,0.0,100000.0
1998-10-02 11:03:00,-0.022548691248755144,5.790875753438531e-05,2570,0.0,0.0,100000.0
1998-10-02 11:13:00,-0.02254234027507054,5.803453873127283e-05,2570,0.0,0.0,100000.0
1998-10-02 11:16:00,-0.022566755246662937,5.805201978212858e-05,2570,0.0,0.0,100000.0
1998-10-02 11:17:00,-0.022535552263921257,5.8271540068518185e-05,2570,0.0,0.0,100000.0
1998-10-02 11:18:00,-0.022243349460829613,4.4578814362472055e-05,2570,0.0,0.0,100000.0
1998-10-02 11:19:00,-0.022894048573872134,5.1236271447472175e-05,2546,0.0,0.0,100000.0
1998-10-02 11:21:00,-0.022254155448677242,4.423061427311812e-05,2570,0.0,0.0,100000.0
1998-10-02 11:23:00,-0.022256105178433593,4.407741890382425e-05,2570,0.0,0.0,100000.0
1998-10-02 11:25:00,-0.022257952220461296,4.4477862788212444e-05,2570,0.0,0.0,100000.0
1998-10-02 11:28:00,-0.022888419892222872,5.098845939166324e-05,2546,0.0,0.0,100000.0
1998-10-02 11:29:00,-0.022540514691951886,5.308724771195096e-05,2570,0.0,0.0,100000.0
1998-10-02 11:30:00,-0.022535627708357577,5.2670394460236436e-05,2570,0.0,0.0,100000.0
1998-10-02 11:37:00,-0.022677430506594272,4.1254517467880234e-05,2546,0.0,0.0,100000.0
1998-10-02 11:49:00,-0.021804635603666394,5.2392707282115914e-05,2595,0.0,0.0,100000.0
1998-10-02 11:57:00,-0.022839513514810464,4.0052108383073216e-05,2570,0.0,0.0,100000.0
1998-10-02 11:59:00,-0.022624571628750804,4.86790679988072e-05,2570,0.0,0.0,100000.0
1998-10-02 12:13:00,-0.022252851832658013,5.351540983080838e-05,2595,0.0,0.0,100000.0
1998-10-02 12:34:00,-0.02226227628550021,5.340797820878004e-05,2595,0.0,0.0,100000.0
1998-10-02 12:50:00,-0.020412988922866436,5.572032066598838e-05,2673,0.0,0.0,100000.0
1998-10-02 12:51:00,-0.020464364367105276,5.8375038699106056e-05,2621,0.0,0.0,100000.0
1998-10-02 12:52:00,-0.020447680717449596,5.766872326982731e-05,2673,0.0,0.0,100000.0
1998-10-02 13:00:00,-0.020931974955578594,6.344041503249073e-05,2673,0.0,0.0,100000.0
1998-10-02 13:02:00,-0.02093253269003443,6.345317098658888e-05,2673,0.0,0.0,100000.0
1998-10-02 13:10:00,-0.022200651546435777,5.404356432597434e-05,2673,0.0,0.0,100000.0
1998-10-02 13:16:00,-0.022178435570632177,5.4359693955624226e-05,2673,0.0,0.0,100000.0
1998-10-02 13:22:00,-0.022185243542888297,5.428916431642812e-05,2673,0.0,0.0,100000.0
1998-10-02 13:23:00,-0.021746254036060113,5.313412820762663e-05,2673,0.0,0.0,100000.0
1998-10-02 13:24:00,-0.021793637990098282,5.264261804548291e-05,2673,0.0,0.0,100000.0
1998-10-02 13:56:00,-0.022256422950596967,4.4570044411770555e-05,2673,0.0,0.0,100000.0
1998-10-02 14:31:00,-0.022635193683545343,4.8829561402594154e-05,2673,0.0,0.0,100000.0
1998-10-02 14:32:00,-0.022646905753946383,4.886793282935983e-05,2673,0.0,0.0,100000.0
1998-10-02 14:37:00,-0.02175829887676425,4.6820878018492455e-05,2700,0.0,0.0,100000.0
1998-10-02 14:49:00,-0.022536084446149247,5.264207419768723e-05,2673,0.0,0.0,100000.0
1998-10-02 15:01:00,-0.02158200097963361,4.089115353819103e-05,2673,0.0,0.0,100000.0
1998-10-02 15:02:00,-0.02227845667743898,4.3075486923807566e-05,2673,0.0,0.0,100000.0
1998-10-02 15:03:00,-0.022532093050204302,5.205737328965711e-05,2673,0.0,0.0,100000.0
1998-10-02 15:04:00,-0.02228692661409116,4.384514892239184e-05,2673,0.0,0.0,100000.0
1998-10-02 15:05:00,-0.022290694121980554,4.299582789458166e-05,2673,0.0,0.0,100000.0
1998-10-02 15:08:00,-0.02229639392117471,4.3411945163307214e-05,2673,0.0,0.0,100000.0
1998-10-02 15:09:00,-0.022578439175423883,4.81915669975889e-05,2673,0.0,0.0,100000.0
1998-10-02 15:10:00,-0.0223104005957436,4.409737180692242e-05,2673,0.0,0.0,100000.0
1998-10-02 15:11:00,-0.022597932094942492,4.802967608310012e-05,2673,0.0,0.0,100000.0
1998-10-02 15:12:00,-0.022108532177885887,3.939879096980643e-05,2673,0.0,0.0,100000.0
1998-10-02 15:15:00,-0.021640255117202592,4.041313322044325e-05,2673,0.0,0.0,100000.0
1998-10-02 15:16:00,-0.022570770537610127,4.747642258652164e-05,2673,0.0,0.0,100000.0
1998-10-02 15:18:00,-0.02163180929763991,4.049657089177224e-05,2673,0.0,0.0,100000.0
1998-10-02 15:31:00,-0.022681274266483455,4.1580223558051694e-05,2646,0.0,0.0,100000.0
1998-10-02 15:32:00,-0.02175077422174255,4.5804843635931896e-05,2646,0.0,0.0,100000.0
1998-10-02 15:34:00,-0.021552425152506594,4.117550869037463e-05,2673,0.0,0.0,100000.0
1998-10-02 15:36:00,-0.022533642366255355,5.203105368186089e-05,2673,0.0,0.0,100000.0
1998-10-02 15:40:00,-0.022536424837649557,5.200720504330871e-05,2673,0.0,0.0,100000.0
1998-10-02 15:41:00,-0.022069029992852297,3.984935299050535e-05,2673,0.0,0.0,100000.0
1998-10-02 15:42:00,-0.022287385524290194,4.301848837029154e-05,2673,0.0,0.0,100000.0
1998-10-02 15:44:00,-0.02254249347252964,5.1948580338920574e-05,2673,0.0,0.0,100000.0
1998-10-02 15:45:00,-0.021448375223135252,4.223416219301795e-05,2673,0.0,0.0,100000.0
1998-10-02 15:46:00,-0.022085398850563546,3.988216916600918e-05,2673,0.0,0.0,100000.0
1998-10-02 15:47:00,-0.022621208480478366,4.88080105430232e-05,2673,0.0,0.0,100000.0
1998-10-02 15:49:00,-0.022057281099357867,3.994906741223489e-05,2673,0.0,0.0,100000.0
1998-10-02 15:54:00,-0.022292405918053385,4.3781789257060525e-05,2673,0.0,0.0,100000.0
1998-10-05 09:33:00,-0.02173365353986975,4.901062403656981e-05,2727,0.0,0.0,100000.0
1998-10-05 09:35:00,-0.021765274977675244,5.436563399855884e-05,2756,0.0,0.0,100000.0
1998-10-05 09:44:00,-0.021784092175445222,5.400231698517837e-05,2756,0.0,0.0,100000.0
1998-10-05 09:45:00,-0.021824446927309307,5.385496137865184e-05,2756,0.0,0.0,100000.0
1998-10-05 09:55:00,-0.02240931218426652,5.432576493432594e-05,2756,0.0,0.0,100000.0
1998-10-05 10:04:00,-0.02237268504991297,4.686664423208463e-05,2756,0.0,0.0,100000.0
1998-10-05 10:10:00,-0.02241316447501104,4.607205613955141e-05,2756,0.0,0.0,100000.0
1998-10-05 10:25:00,-0.02248527295889174,5.8174575623244934e-05,2756,0.0,0.0,100000.0
1998-10-05 10:48:00,-0.022501179389055725,5.799425198981331e-05,2756,0.0,0.0,100000.0
1998-10-05 10:50:00,-0.022018190114934024,3.8304208982595834e-05,2784,0.0,0.0,100000.0
1998-10-05 10:51:00,-0.021764932606855237,4.920381150290619e-05,2784,0.0,0.0,100000.0
1998-10-05 10:52:00,-0.022588586170561326,5.7370728232837776e-05,2784,0.0,0.0,100000.0
1998-10-05 10:57:00,-0.022625888759659873,5.720276559370341e-05,2814,0.0,0.0,100000.0
1998-10-05 11:02:00,-0.022654097421778648,5.6972570572301153e-05,2784,0.0,0.0,100000.0
1998-10-05 11:12:00,-0.022658632157618278,5.671472880534106e-05,2784,0.0,0.0,100000.0
1998-10-05 11:15:00,-0.02265882899829481,5.664741627797928e-05,2784,0.0,0.0,100000.0
1998-10-05 11:20:00,-0.02265827063982747,5.6595623719715886e-05,2784,0.0,0.0,100000.0
1998-10-05 11:21:00,-0.022666107449415884,5.660857406976965e-05,2784,0.0,0.0,100000.0
1998-10-05 11:59:00,-0.022671528862012725,5.664002047970055e-05,2784,0.0,0.0,100000.0
1998-10-05 12:03:00,-0.02236234746953004,5.2806543827138984e-05,2784,0.0,0.0,100000.0
1998-10-05 12:17:00,-0.022689339517640954,5.65748904337788e-05,2784,0.0,0.0,100000.0
1998-10-05 13:20:00,-0.02269434546188837,5.6577193665785385e-05,2784,0.0,0.0,100000.0
1998-10-05 13:22:00,-0.022699215196561894,5.659342887867329e-05,2784,0.0,0.0,100000.0
1998-10-05 13:23:00,-0.022692890184323248,5.651888391761065e-05,2784,0.0,0.0,100000.0
1998-10-05 13:24:00,-0.022284446734636587,5.255879865172333e-05,2814,0.0,0.0,100000.0
1998-10-05 13:25:00,-0.022637652579024364,5.6679818562451786e-05,2814,0.0,0.0,100000.0
1998-10-05 13:27:00,-0.02269634934429243,5.6751823757465566e-05,2784,0.0,0.0,100000.0
1998-10-05 14:00:00,-0.022685215825453554,5.696537884063984e-05,2784,0.0,0.0,100000.0
1998-10-05 14:08:00,-0.022596355907869625,5.731984755389048e-05,2814,0.0,0.0,100000.0
1998-10-05 14:36:00,-0.02259236267025561,5.743776664167895e-05,2814,0.0,0.0,100000.0
1998-10-05 15:08:00,-0.022492940808457925,5.777755540186033e-05,2814,0.0,0.0,100000.0
1998-10-05 15:09:00,-0.022496267782931532,5.785911838704597e-05,2844,0.0,0.0,100000.0
1998-10-05 15:21:00,-0.022607638898603104,5.784031389468192e-05,2814,0.0,0.0,100000.0
1998-10-05 15:25:00,-0.022476525586742128,5.8290211920143576e-05,2844,0.0,0.0,100000.0
1998-10-05 15:40:00,-0.02101097231572744,5.9087382215929166e-05,2874,0.0,0.0,100000.0
1998-10-05 15:54:00,-0.021755903535224417,5.6001417928278744e-05,2874,0.0,0.0,100000.0
1998-10-05 15:56:00,-0.022531022801138344,5.491610466103325e-05,2844,0.0,0.0,100000.0
1998-10-05 15:57:00,-0.021071067444918164,6.341581690628451e-05,2874,0.0,0.0,100000.0
1998-10-06 09:32:00,-0.022287833369696818,4.655758068581524e-05,2844,0.0,0.0,100000.0
1998-10-06 09:36:00,-0.020965775347175895,6.322807366354533e-05,2905,0.0,0.0,100000.0
1998-10-06 09:37:00,-0.022606650904161356,5.442301705225292e-05,2874,0.0,0.0,100000.0
1998-10-06 09:38:00,-0.02249329084577944,4.3743999563697076e-05,2874,0.0,0.0,100000.0
1998-10-06 09:45:00,-0.023260204273146644,5.467209075842098e-05,2844,0.0,0.0,100000.0
1998-10-06 09:46:00,-0.02328882873885647,5.102649841728313e-05,2814,0.0,0.0,100000.0
1998-10-06 09:54:00,-0.02326437852182007,5.453655099432711e-05,2844,0.0,0.0,100000.0
1998-10-06 09:57:00,-0.02328969347103877,5.158708015927183e-05,2814,0.0,0.0,100000.0
1998-10-06 09:59:00,-0.023288763426217666,5.1102375681258e-05,2844,0.0,0.0,100000.0
1998-10-06 10:03:00,-0.02328643538157944,5.1167512648974696e-05,2814,0.0,0.0,100000.0
1998-10-06 10:12:00,-0.02328630233734426,5.083037637010515e-05,2814,0.0,0.0,100000.0
1998-10-06 10:18:00,-0.023284006311641018,5.1527431839097816e-05,2814,0.0,0.0,100000.0
1998-10-06 10:46:00,-0.0232826747499036,5.084229650175059e-05,2814,0.0,0.0,100000.0
1998-10-06 10:48:00,-0.023047568944907743,4.5314547440331816e-05,2814,0.0,0.0,100000.0
1998-10-06 10:50:00,-0.02302427924091672,4.507967328035813e-05,2814,0.0,0.0,100000.0
1998-10-06 10:52:00,-0.02227116476721299,4.124647715660699e-05,2844,0.0,0.0,100000.0
1998-10-06 10:53:00,-0.022178462776089064,4.235139702339716e-05,2844,0.0,0.0,100000.0
1998-10-06 10:55:00,-0.02261403695900121,4.8465184409934755e-05,2844,0.0,0.0,100000.0
1998-10-06 11:00:00,-0.021117127385958175,4.5406120789785575e-05,2844,0.0,0.0,100000.0
1998-10-06 11:17:00,-0.022982266000234768,4.496045634298509e-05,2814,0.0,0.0,100000.0
1998-10-06 11:20:00,-0.022761381577918835,3.8665975662760906e-05,2814,0.0,0.0,100000.0
1998-10-06 11:26:00,-0.02193699834371441,4.395095579145076e-05,2784,0.0,0.0,100000.0
1998-10-06 11:30:00,-0.022147403644502964,4.317170797278811e-05,2784,0.0,0.0,100000.0
1998-10-06 11:31:00,-0.022947999204823443,4.540144087591864e-05,2784,0.0,0.0,100000.0
1998-10-06 11:33:00,-0.022701242494376352,4.2104294282927646e-05,2784,0.0,0.0,100000.0
1998-10-06 11:40:00,-0.022233269158746034,4.47260007716925e-05,2756,0.0,0.0,100000.0
1998-10-06 11:42:00,-0.02298141624808765,4.1788351048008066e-05,2784,0.0,0.0,100000.0
1998-10-06 11:49:00,-0.023204240383643365,5.178749569081233e-05,2756,0.0,0.0,100000.0
1998-10-06 12:22:00,-0.02320393272226751,5.183314903187832e-05,2784,0.0,0.0,100000.0
1998-10-06 12:29:00,-0.022565589746601538,6.916029790541874e-05,2727,0.0,0.0,100000.0
1998-10-06 12:30:00,-0.02288115033432078,6.0483821105896705e-05,2700,0.0,0.0,100000.0
1998-10-06 12:32:00,-0.022192312434601263,4.437280706960365e-05,2727,0.0,0.0,100000.0
1998-10-06 12:33:00,-0.022853546389223836,5.930688713732365e-05,2700,0.0,0.0,100000.0
1998-10-06 12:40:00,-0.02284962180763917,5.956454160945106e-05,2700,0.0,0.0,100000.0
1998-10-06 12:58:00,-0.022853462673451647,5.963716216852477e-05,2700,0.0,0.0,100000.0
1998-10-06 13:08:00,-0.02320497262927329,5.1698966974495855e-05,2727,0.0,0.0,100000.0
1998-10-06 13:11:00,-0.02320364726063174,5.191566742144629e-05,2727,0.0,0.0,100000.0
1998-10-06 13:15:00,-0.02320464412608928,5.175505060018591e-05,2727,0.0,0.0,100000.0
1998-10-06 13:31:00,-0.023020469865389994,4.907297622518581e-05,2727,0.0,0.0,100000.0
1998-10-06 13:50:00,-0.023205900523833367,5.154403812584049e-05,2727,0.0,0.0,100000.0
1998-10-06 13:58:00,-0.023018024370115072,4.890525981470229e-05,2727,0.0,0.0,100000.0
1998-10-06 14:07:00,-0.02256322824984715,4.557461950989322e-05,2756,0.0,0.0,100000.0
1998-10-06 14:18:00,-0.022608673654982866,4.903227668116249e-05,2756,0.0,0.0,100000.0
1998-10-06 14:43:00,-0.022256939329281928,4.4435434868378026e-05,2756,0.0,0.0,100000.0
1998-10-06 14:58:00,-0.02283018649765177,3.9851279575088003e-05,2727,0.0,0.0,100000.0
1998-10-06 15:09:00,-0.022982182250238216,4.492656943419193e-05,2727,0.0,0.0,100000.0
1998-10-06 15:27:00,-0.022953879861121854,4.491855345408541e-05,2727,0.0,0.0,100000.0
1998-10-06 15:32:00,-0.022592107189527692,4.848521720761555e-05,2756,0.0,0.0,100000.0
1998-10-06 15:35:00,-0.022600328043909105,4.840346891582813e-05,2756,0.0,0.0,100000.0
1998-10-06 15:36:00,-0.022580567852586084,4.8441251100848074e-05,2756,0.0,0.0,100000.0
1998-10-06 15:38:00,-0.022591969259008044,4.8110274106247315e-05,2756,0.0,0.0,100000.0
1998-10-06 15:51:00,-0.02299189644802496,4.504589853730248e-05,2727,0.0,0.0,100000.0
1998-10-07 09:35:00,-0.022792003948682398,3.9204674400480176e-05,2756,0.0,0.0,100000.0
1998-10-07 09:58:00,-0.022976649628802942,4.520005857917642e-05,2727,0.0,0.0,100000.0
1998-10-07 10:10:00,-0.022964463874563582,4.4932483108925365e-05,2727,0.0,0.0,100000.0
1998-10-07 10:44:00,-0.022785518681225636,3.935038815062168e-05,2756,0.0,0.0,100000.0
1998-10-07 11:06:00,-0.0217870848779581,5.2595442471309125e-05,2784,0.0,0.0,100000.0
1998-10-07 11:07:00,-0.022252030973782564,4.40925690611059e-05,2784,0.0,0.0,100000.0
1998-10-07 11:08:00,-0.022255666901962866,4.4263555961833306e-05,2784,0.0,0.0,100000.0
1998-10-07 11:11:00,-0.02225914420343885,4.367753098781452e-05,2784,0.0,0.0,100000.0
1998-10-07 11:12:00,-0.02226023632069977,4.362931057447788e-05,2784,0.0,0.0,100000.0
1998-10-07 11:45:00,-0.02279930611150759,3.9690369013163784e-05,2756,0.0,0.0,100000.0
1998-10-07 11:56:00,-0.022612450365681627,4.872771710267033e-05,2784,0.0,0.0,100000.0
1998-10-07 12:10:00,-0.02257772344209997,4.880038434107491e-05,2784,0.0,0.0,100000.0
1998-10-07 12:29:00,-0.02257961706949532,4.8753583515275404e-05,2784,0.0,0.0,100000.0
1998-10-07 12:31:00,-0.02259616818369009,4.853238955676793e-05,2784,0.0,0.0,100000.0
1998-10-07 12:39:00,-0.0222219376378616,4.5307461309708516e-05,2814,0.0,0.0,100000.0
1998-10-07 13:07:00,-0.022634056282196696,4.8692680752858754e-05,2784,0.0,0.0,100000.0
1998-10-07 13:15:00,-0.022544896143508575,4.954487862885242e-05,2814,0.0,0.0,100000.0
1998-10-07 13:39:00,-0.022588090944813625,4.914309214803066e-05,2814,0.0,0.0,100000.0
1998-10-07 14:30:00,-0.022604026984296408,4.8994898951706394e-05,2814,0.0,0.0,100000.0
1998-10-07 15:10:00,-0.02255414475928266,4.92426402771e-05,2814,0.0,0.0,100000.0
1998-10-07 15:11:00,-0.021718851263258364,4.969061560731836e-05,2814,0.0,0.0,100000.0
1998-10-07 15:12:00,-0.021781365304803183,5.3621960617449905e-05,2844,0.0,0.0,100000.0
1998-10-07 15:20:00,-0.02179559755948417,5.3222472383847275e-05,2844,0.0,0.0,100000.0
1998-10-07 15:36:00,-0.02252523822547227,5.373579138166986e-05,2844,0.0,0.0,100000.0
1998-10-07 15:40:00,-0.02247851256421718,5.3797882778470685e-05,2844,0.0,0.0,100000.0
1998-10-07 15:41:00,-0.022483278673896056,5.4083079628747197e-05,2844,0.0,0.0,100000.0
1998-10-07 15:48:00,-0.022236801004247138,4.4841440328443304e-05,2844,0.0,0.0,100000.0
1998-10-07 15:49:00,-0.02260444540426471,5.30085055881987e-05,2814,0.0,0.0,100000.0
1998-10-07 15:51:00,-0.022552962354763735,5.369470396492928e-05,2844,0.0,0.0,100000.0
1998-10-07 15:58:00,-0.022507713586230854,5.390114922352435e-05,2844,0.0,0.0,100000.0
1998-10-07 15:59:00,-0.022533690696773006,5.346932206089412e-05,2844,0.0,0.0,100000.0
1998-10-08 09:32:00,-0.022484072618111067,5.420854709016645e-05,2874,0.0,0.0,100000.0
1998-10-08 09:48:00,-0.022489593169376428,5.4268439984661283e-05,2874,0.0,0.0,100000.0
1998-10-08 09:49:00,-0.021732028166317387,4.6665791598910615e-05,2874,0.0,0.0,100000.0
1998-10-08 10:07:00,-0.02290165209878271,5.157040470003955e-05,2844,0.0,0.0,100000.0
1998-10-08 10:13:00,-0.020961593546020858,6.263843175528233e-05,2905,0.0,0.0,100000.0
1998-10-08 10:15:00,-0.02193532966633836,6.352030615793439e-05,2905,0.0,0.0,100000.0
1998-10-08 10:18:00,-0.02174359559211187,4.568026834348849e-05,2905,0.0,0.0,100000.0
1998-10-08 10:23:00,-0.021069501629714327,6.335688749660367e-05,2937,0.0,0.0,100000.0
1998-10-08 10:29:00,-0.02106170435683248,6.338490796733661e-05,2937,0.0,0.0,100000.0
1998-10-08 10:36:00,-0.02093325813143754,6.240782658977853e-05,2937,0.0,0.0,100000.0
1998-10-08 10:38:00,-0.023203155893268625,5.199952495817762e-05,2874,0.0,0.0,100000.0
1998-10-08 10:45:00,-0.02278172577560144,5.4837137486424105e-05,2905,0.0,0.0,100000.0
1998-10-08 10:54:00,-0.02281630445105414,5.397790125899964e-05,2905,0.0,0.0,100000.0
1998-10-08 11:02:00,-0.021836275162487814,6.363416426727938e-05,2937,0.0,0.0,100000.0
1998-10-08 11:07:00,-0.022682792687711565,5.4271560793717456e-05,2905,0.0,0.0,100000.0
1998-10-08 11:10:00,-0.020983744085705733,6.255275896985252e-05,2937,0.0,0.0,100000.0
1998-10-08 11:24:00,-0.021916623237073295,6.347862816203732e-05,2937,0.0,0.0,100000.0
1998-10-08 11:30:00,-0.02255990668067937,5.400495304249616e-05,2937,0.0,0.0,100000.0
1998-10-08 11:31:00,-0.022582146235591332,5.344585411864323e-05,2937,0.0,0.0,100000.0
1998-10-08 11:50:00,-0.022597422239151566,5.326107283464045e-05,2937,0.0,0.0,100000.0
1998-10-08 11:57:00,-0.02258929541097301,5.33412288466906e-05,2937,0.0,0.0,100000.0
1998-10-08 12:01:00,-0.020888210363177173,5.758862939594034e-05,3003,0.0,0.0,100000.0
1998-10-08 12:16:00,-0.0210527259541525,6.320710056543541e-05,3038,0.0,0.0,100000.0
1998-10-08 12:18:00,-0.021456350091223344,4.582660021544779e-05,3003,0.0,0.0,100000.0
1998-10-08 12:20:00,-0.020976192504953833,5.8637702409683004e-05,3038,0.0,0.0,100000.0
1998-10-08 12:28:00,-0.022271688723428155,5.326492746257979e-05,3003,0.0,0.0,100000.0
1998-10-08 12:36:00,-0.021012007242606445,6.33732523280271e-05,3038,0.0,0.0,100000.0
1998-10-08 12:37:00,-0.021055961461755163,6.342253590790685e-05,3038,0.0,0.0,100000.0
1998-10-08 12:41:00,-0.021057480683916312,6.325232315570671e-05,3072,0.0,0.0,100000.0
1998-10-08 12:44:00,-0.020965074300922964,5.850747584856005e-05,3072,0.0,0.0,100000.0
1998-10-08 12:57:00,-0.0217891357185184,5.2530659300688995e-05,3038,0.0,0.0,100000.0
1998-10-08 13:01:00,-0.021037670975768925,6.343427295262927e-05,3072,0.0,0.0,100000.0
1998-10-08 13:04:00,-0.021852872526861706,6.362405523397642e-05,3072,0.0,0.0,100000.0
1998-10-08 13:09:00,-0.020935057305850553,6.256108988000776e-05,3072,0.0,0.0,100000.0
1998-10-08 13:11:00,-0.021019952926622197,6.330235343825853e-05,3108,0.0,0.0,100000.0
1998-10-08 13:14:00,-0.02109844095308888,6.329796078686398e-05,3108,0.0,0.0,100000.0
1998-10-08 13:16:00,-0.021039459555407924,6.298049274728927e-05,3182,0.0,0.0,100000.0
1998-10-08 13:18:00,-0.02104958121675431,6.284540518787744e-05,3221,0.0,0.0,100000.0
1998-10-08 13:23:00,-0.021051726691758924,6.315790441457969e-05,3182,0.0,0.0,100000.0
1998-10-08 13:33:00,-0.02087332408129359,5.7438268754137334e-05,3221,0.0,0.0,100000.0
1998-10-08 13:36:00,-0.021049425266470852,6.299406664988846e-05,3221,0.0,0.0,100000.0
1998-10-08 13:39:00,-0.020958641500916322,5.840753916985122e-05,3221,0.0,0.0,100000.0
1998-10-08 13:51:00,-0.021056873793231713,6.293339278611013e-05,3260,0.0,0.0,100000.0
1998-10-08 13:56:00,-0.021032446627420813,5.925464711990682e-05,3260,0.0,0.0,100000.0
1998-10-08 14:00:00,-0.020965993459419116,5.8494004627644906e-05,3260,0.0,0.0,100000.0
1998-10-08 14:03:00,-0.021010902199856244,5.899429750600562e-05,3300,0.0,0.0,100000.0
1998-10-08 14:05:00,-0.02108266013782903,5.9849030658573224e-05,3300,0.0,0.0,100000.0
1998-10-08 14:09:00,-0.02108823011639144,6.309140939942892e-05,3300,0.0,0.0,100000.0
1998-10-08 14:17:00,-0.021710896381636816,5.62653365400616e-05,3300,0.0,0.0,100000.0
1998-10-08 14:18:00,-0.02104586282254372,5.9406949325520036e-05,3341,0.0,0.0,100000.0
1998-10-08 14:19:00,-0.02174156973314409,5.5538191894221266e-05,3341,0.0,0.0,100000.0
1998-10-08 14:20:00,-0.02177115762245551,5.5084661938727724e-05,3341,0.0,0.0,100000.0
1998-10-08 14:21:00,-0.021862347767928572,5.362650271613655e-05,3341,0.0,0.0,100000.0
1998-10-08 14:23:00,-0.02254865524477119,5.783034480189901e-05,3341,0.0,0.0,100000.0
1998-10-08 14:24:00,-0.022544209831121875,5.779137195422423e-05,3300,0.0,0.0,100000.0
1998-10-08 14:25:00,-0.02178499174114908,5.473130290036511e-05,3384,0.0,0.0,100000.0
1998-10-08 14:26:00,-0.021825704446200515,5.413531178691789e-05,3384,0.0,0.0,100000.0
1998-10-08 14:28:00,-0.021837496877876936,5.401627674242842e-05,3384,0.0,0.0,100000.0
1998-10-08 14:30:00,-0.021835804094494177,5.4141960255813574e-05,3384,0.0,0.0,100000.0
1998-10-08 14:32:00,-0.021357545461813073,4.5438742462759175e-05,3427,0.0,0.0,100000.0
1998-10-08 14:39:00,-0.021799188351015856,5.46387005153856e-05,3427,0.0,0.0,100000.0
1998-10-08 14:46:00,-0.021055993683581502,5.9564646855785496e-05,3471,0.0,0.0,100000.0
1998-10-08 14:48:00,-0.021802285113218658,5.4748550092502635e-05,3427,0.0,0.0,100000.0
1998-10-08 14:51:00,-0.020946941794120526,5.8268058254947516e-05,3471,0.0,0.0,100000.0
1998-10-08 14:52:00,-0.021793270487696904,5.5027630879748135e-05,3427,0.0,0.0,100000.0
1998-10-08 14:53:00,-0.02178316881048253,5.550236379060295e-05,3427,0.0,0.0,100000.0
1998-10-08 14:59:00,-0.021583027701345982,5.482104279729572e-05,3427,0.0,0.0,100000.0
